case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
277,rational_quad_b__noise_0.01__seed_0,rational_quad_b,Nguyen,rational_quad_b_noise_0.01,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0032188701750784,0.0031500809036579,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_0
278,rational_quad_b__noise_0.01__seed_1,rational_quad_b,Nguyen,rational_quad_b_noise_0.01,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0031431641970795,0.0032458662628128,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_1
279,rational_quad_b__noise_0.01__seed_2,rational_quad_b,Nguyen,rational_quad_b_noise_0.01,rational_quad_b,rational,(x2**2 + 0.25*x3)/(1 + x2**2),x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.003225571494755,0.0030705918398909,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_b__noise_0.01__seed_2
286,rational_quad_c__noise_0__seed_0,rational_quad_c,Nguyen,rational_quad_c_noise_0,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_0
287,rational_quad_c__noise_0__seed_1,rational_quad_c,Nguyen,rational_quad_c_noise_0,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_1
288,rational_quad_c__noise_0__seed_2,rational_quad_c,Nguyen,rational_quad_c_noise_0,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0__seed_2
289,rational_quad_c__noise_0.001__seed_0,rational_quad_c,Nguyen,rational_quad_c_noise_0.001,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0002894241537508,0.0002722559673614,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_0
290,rational_quad_c__noise_0.001__seed_1,rational_quad_c,Nguyen,rational_quad_c_noise_0.001,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0002819107196177,0.0002777814306646,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_1
291,rational_quad_c__noise_0.001__seed_2,rational_quad_c,Nguyen,rational_quad_c_noise_0.001,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0002853912295515,0.0002874840302532,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.001__seed_2
292,rational_quad_c__noise_0.01__seed_0,rational_quad_c,Nguyen,rational_quad_c_noise_0.01,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0028692620618709,0.0027805802753542,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_0
293,rational_quad_c__noise_0.01__seed_1,rational_quad_c,Nguyen,rational_quad_c_noise_0.01,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.002847442504492,0.0028070153535754,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_1
294,rational_quad_c__noise_0.01__seed_2,rational_quad_c,Nguyen,rational_quad_c_noise_0.01,rational_quad_c,rational,(x3**2 + 0.25*x3)/(1 + x3**2),x3,x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0028894201684622,0.0029398696797927,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/rational_quad_c__noise_0.01__seed_2
